job_id,industry,role,rank,skill_sets,category_label
291,ソフトウェア開発業,プロジェクトマネージャー,ミドル,"- 中級以上のプロジェクト管理スキル
- 5年以上のソフトウェア開発プロジェクト管理経験
- アジャイル開発手法（Scrum, Kanbanなど）の知識と経験
- リーダーシップとコミュニケーション能力
- リスク管理と問題解決能力
- プロダクトバックログの管理と優先順位付け
- 開発チームとの協調能力
- クライアントとの関係管理
- プロジェクトの予算管理とタイムライン管理",13
292,リサイクル業,技術サポート,ミドル,"- 中級以上のリサイクル技術知識
- 3年以上のサポート経����EREス
- 英語の読み書き能力
- トラブルシューティングスキル
- クライアント対応経験
- チームワーク能力
- プロジェクト管理スキル
- 製品開発知識
- 質問技術
- 調整能力",2
293,林業,営業担当,ミドル,"- 林業分野の知識
- 営業経験
- 顧客対応能力
- プレゼンテーション能力
- ネゴシエーション能力
- 市場調査能力
- 業務計画整理能力
- チームワーク能力
- 目標達成意欲
- 自己管理能力",8
294,農業,営業担当,シニア,"- 農業分野の営業経験
- 高水準のコミュニケーション能力
- 顧客満足に堪能なサービス心
- 販売戦略の策定と計画執行能力
- 長期的な関係を築く能力
- 市場動向の把握と分析能力
- 売上実績の管理と分析能力
- 新規顧客獲得と既存顧客拡大の経験
- 業界ネットワークの構築能力
- 英語の堪能な会話力",22
295,物流・運輸業,カスタマーサポート,シニア,"- 高度なコミュニケーション能力：顧客サポートとしては、顧客との情報交換を通じて問題を解決することが重要です。そのため、堪能なコミュニケーション能力が必要です。
- 豊富な経験：シニアというランクには、豊富な経験が求められます。特に、物流や運輸業界における経験は大きな加点となります。
- 問題解決能力：顧客からの問い合わせや要望に基づいて、最適な解決策を提供することが重要です。
- マネージメント能力：シニアというランクには、チームをリードする能力も必要となります。
- 情報技術スキル：現代の顧客サポートでは、IT技術が必須となっています。特に、CRMやHelpdeskシステムの扱いが重要です。
- 法令知識：物流や運輸業界には多様な法令が適用されています。そのため、法令知識も必要となります。
- 英語スキル：国際的なビジネスに堪能な英語スキルも必要となります。",22
296,通信業,ソフトウェア開発者,シニア,"- 5年以上のソフトウェア開発Experience
- 高度なJavaScript/TypeScript/Python/Javaの知識
- システムアーキテクチャの設計能力
- クラウド環境(AWS/GCP/Azure)でのサービス展開経験
- 高いセキュリティ意識と実践経験
- CI/CDパイプラインの構築経験
- アジャイル開発手法(Scrum/Kanban)の経験
- 英語の読み書き能力(TOEICスコア800以上程度)",4
297,水産業,購買担当,シニア,"- 水産業に堪能な購買経験
- 長期的なビジネスパートナー関係の構築能力
- 価格負債管理の高度なスキル
- 広範なネットワークを持つこと
- 水産品の質量管理に堪能な知識
- 水産品の輸出・輸入法令に堪能な知識
- 水産品の流通チェーンについての知識
- 水産業の市場動向に堪能な知識
- 水産業の経済学的知識
- 水産業の環境問題についての知識",14
298,食品・飲料製造業,購買担当,ジュニア,"- 食品や飲料の知識
- 仕入れに関する知識
- 価格の比較と評価能力
- 協調性と交渉能力
- 数学的思考力（仕入れ量や価格の計算など）
- 計画と組織能力（仕入れの計画や調整）
- 注文管理に堪能なITスキル
- 法令遵守（購買関連の法令や規制）
- 品質管理の知識
- 在庫管理の知識",6
299,広告・マーケティング業,メディアプランナー,シニア,"- 5年以上のメディアプランニング経験
- 広告メディアの広範な知識
- データ分析能力
- マーケティング戦略立案能力
- プレゼンテーションスキル
- 英語の流暢な会話力
- チームワーク能力
- クリエイティブな思考
- 時間管理能力
- リーダーシップ能力",24
300,林業,生産管理,ミドル,"- 木材生産のプロセス管理
- 生産計画の策定と調整
- 生産性向上の取り組み
- 生産データの分析と統計処理
- 生産ラインの設計と改善
- 生産品質の確保
- 生産者との調整と協調
- 生産拠点の運営管理
- 生産技術の開発と適用
- 環境問題への対応と環境管理",18
301,建設業,購買担当,ジュニア,"- 建設業に基本的な知識
- 仕入れに必要な計画整理能力
- 仕入れ契約書の作成に堪能な書き文字能力
- 仕入れ価格のネゴシエーション能力
- 仕入れ先との関係の維持に堪能なコミュニケーション能力
- 仕入れの計画と実績の分析能力
- 仕入れに関する法律知識
- 在庫管理に必要な数学的理解力
- 情報システムの使い方に堪能なITスキル
- 仕入れに関する業界情報の収集能力",6
302,自動車製造業,営業担当,シニア,"- 自動車産業に堪能な営業経験
- 高水準のコミュニケーション能力
- 顧客満足に堪能なサービス心
- 営業戦略の立案と計画執行能力
- 売上実績の管理と分析能力
- 競合会社の監視と市場分析能力
- 営業チームのリーディングとモチベーション能力
- 業界標準や法令に堪能なコンプライアンス意識
- 長期的な関係の構築と維持能力
- 売上予測と目標設定能力",22
303,ITサービス業,カスタマーサポート,シニア,"- 高度なIT知識と経験
- 満足いく解決策提供能力
- 優れたコミュニケーション能力
- 複雑な問題解決能力
- 堪能なリーダーシップ能力
- 顧客サービスの戦略立案能力
- 堪能なプロジェクト管理能力
- 業界標準のサポートツールの使いこなし
- 顧客満足度の測定と分析能力
- 継続的な自己学習と成長意欲",11
